Price,Close,High,Low,Open,Volume
Ticker,VOO,VOO,VOO,VOO,VOO
Date,,,,,
2020-05-14,240.46755981445312,240.59613608700903,233.2221411286799,235.38932951344282,7737600
2020-05-15,241.55120849609375,241.61546861494125,237.4371876906294,238.33713762370803,3385900
2020-05-18,248.93429565429688,250.4219744218505,247.07932823783,247.318096686536,6759200
2020-05-19,246.58348083496094,250.00877180097018,246.4181925050978,248.5027367302945,4921100
2020-05-20,250.60565185546875,251.42295748434756,249.4945096637455,249.7057300904654,4896200
2020-05-21,248.80577087402344,251.2392755919871,247.8966571174651,250.5138061771898,3581300
2020-05-22,249.36598205566406,249.5221064057854,247.48346597326412,248.64054049629578,2296400
2020-05-26,252.57073974609375,255.0501476555605,252.12075101730295,254.85731135719783,4911800
2020-05-27,256.2532653808594,256.2532653808594,250.56894928082545,255.08702690751215,5152400
2020-05-28,255.74813842773438,258.9989484650128,255.1145052503547,257.15314503312715,4630600
2020-05-29,256.8960876464844,257.44707681737685,252.86471110351977,255.31660030297834,7049300
2020-06-01,258.0163879394531,258.49389687810464,255.81245957145194,256.27161248247177,3888200
2020-06-02,260.1376647949219,260.1376647949219,257.54803572408025,258.7693981265803,4343900
2020-06-03,263.5721740722656,264.4078358826508,261.65291792403036,261.90087847597,5568100
2020-06-04,262.90179443359375,264.2425131521708,260.9825385350601,262.63547788538955,3818600
2020-06-05,269.6238098144531,271.2492293617147,267.78719782394734,267.80558187951635,6015500
2020-06-08,272.8929443359375,273.03068459974105,269.8717104356589,270.3767674110948,5559700
2020-06-09,270.9553527832031,272.17671539680083,269.64218199370373,270.4319116630898,4686400
2020-06-10,269.265625,272.1766666865281,268.68708786809447,271.3869091340078,5602600
2020-06-11,253.7462921142578,263.48034022464174,253.26875511228872,262.96606313995073,7748200
2020-06-12,256.80419921875,260.9365751232964,252.07493017732932,260.20194172783073,6232200
2020-06-15,259.14593505859375,260.2019812340896,250.4862891607951,251.53317133397195,4431400
2020-06-16,264.21502685546875,266.49243602610164,259.7244966657741,266.3546676943127,5295000
2020-06-17,263.00274658203125,265.4087030294356,262.5252377073711,265.14241455434785,2662800
2020-06-18,263.2415771484375,263.66399002279263,261.3039370936515,261.6896379090001,2756300
2020-06-19,261.6895751953125,266.5565841721913,260.49578900082247,266.3453917978621,3479500
2020-06-22,263.42523193359375,263.7282885914528,260.11935292604016,261.12030305076286,2518000
2020-06-23,264.6190185546875,266.7035627568458,264.2517018175609,265.8587370639017,2503600
2020-06-24,257.8511657714844,263.27835793507177,256.1798420207058,262.70898463877467,4532300
2020-06-25,260.5784606933594,260.8906812999279,255.4910387551653,257.3643904190453,3897400
2020-06-26,254.4717559814453,259.80713949340804,253.92995881763983,259.62346708811236,4479000
2020-06-29,258.185302734375,258.2037541799274,253.58835747870611,255.59145204190034,3464600
2020-06-30,261.62835693359375,263.0314554861271,257.67757869120027,257.80682331373123,5215700
2020-07-01,263.41912841796875,264.47145231401043,262.10837162166234,262.4960491422033,3712600
2020-07-02,264.74835205078125,267.7391197454679,264.16680762789383,266.54836781970494,3661100
2020-07-06,268.85614013671875,269.15150416295734,267.6007373871409,268.3115266203362,3573800
2020-07-07,266.0683898925781,269.24378519448356,265.7453346476193,267.3884148074305,3420300
2020-07-08,268.0437927246094,268.20070044267015,265.19148084367384,266.7699386831893,2434200
